'Page Number,'Type,'Text,'Confidence Score % (Line),
"'14","'LINE","'X","'91.71688080"
"'14","'LINE","'X","'87.95987701"
"'14","'LINE","'Which direction of electric field would also deflect an electron downwards?","'99.90985870"
"'14","'LINE","'A","'99.86123657"
"'14","'LINE","'into the page","'99.99025726"
"'14","'LINE","'B","'94.72352600"
"'14","'LINE","'out of the page","'99.98835754"
"'14","'LINE","'C","'94.79382324"
"'14","'LINE","'down the page","'99.97780609"
"'14","'LINE","'D","'99.93779755"
"'14","'LINE","'up the page","'99.97052002"
"'14","'LINE","'222","'99.95252991"
"'14","'LINE","'34 The radioactive isotope radon,","'99.49485016"
"'14","'LINE","'86","'99.94804382"
"'14","'LINE","'Rn, is an alpha (a) emitter.","'99.64828491"
"'14","'LINE","'During this radioactive decay, an isotope of polonium, Po, is produced.","'99.78230286"
"'14","'LINE","'How many neutrons does a nucleus of this isotope of polonium contain?","'99.91785431"
"'14","'LINE","'A 130","'99.94176483"
"'14","'LINE","'B","'96.68991852"
"'14","'LINE","'132","'99.97166443"
"'14","'LINE","'C","'95.47212219"
"'14","'LINE","'134","'99.99404907"
"'14","'LINE","'D 136","'99.95880890"
"'14","'LINE","'35 Which statement gives two safety precautions to take when a person is working with ionising","'99.93363190"
"'14","'LINE","'radiation?","'99.91365814"
"'14","'LINE","'A","'99.81143188"
"'14","'LINE","'decrease exposure time and decrease distance between the person and the source","'99.97162628"
"'14","'LINE","'B","'94.57832336"
"'14","'LINE","'decrease exposure time and increase distance between the person and the source","'99.96971893"
"'14","'LINE","'C","'94.84678650"
"'14","'LINE","'increase exposure time and decrease distance between the person and the source","'99.97621918"
"'14","'LINE","'D","'99.93927002"
"'14","'LINE","'increase exposure time and increase distance between the person and the source","'99.97684479"
"'14","'LINE","'36 Which list correctly shows the planets in decreasing order of distance from the Sun?","'99.97573853"
"'14","'LINE","'A","'99.72212219"
"'14","'LINE","'Jupiter","'99.86982727"
"'14","'LINE","'Saturn","'99.75193024"
"'14","'LINE","'Neptune","'99.55702209"
"'14","'LINE","'Uranus","'99.89209747"
"'14","'LINE","'B","'96.58641815"
"'14","'LINE","'Jupiter","'99.87738037"
"'14","'LINE","'Saturn","'99.80183411"
"'14","'LINE","'Uranus","'99.88387299"
"'14","'LINE","'Neptune","'99.68615723"
"'14","'LINE","'C","'95.47616577"
"'14","'LINE","'Neptune","'99.79360962"
"'14","'LINE","'Uranus","'99.88318634"
"'14","'LINE","'Saturn","'99.79835510"
"'14","'LINE","'Jupiter","'99.87211609"
"'14","'LINE","'D","'99.93743134"
"'14","'LINE","'Uranus","'99.88435364"
"'14","'LINE","'Neptune","'99.74765778"
"'14","'LINE","'Saturn","'99.74470520"
"'14","'LINE","'Jupiter","'99.82489777"
"'14","'LINE","'© UCLES 2024","'91.22270203"
"'14","'LINE","'0625/22/F/M/24","'99.37705231"
"'15","'LINE","'15","'99.92107391"
"'15","'LINE","'37 The Sun radiates most of its energy in three regions of the electromagnetic spectrum.","'99.87409973"
"'15","'LINE","'In the pie chart, region 1 is infrared radiation and region 2 is visible radiation.","'99.81752014"
"'15","'LINE","'3","'99.94326019"
"'15","'LINE","'2","'99.91717529"
"'15","'LINE","'1","'99.90014648"
"'15","'LINE","'What is region 3?","'99.94110107"
"'15","'LINE","'A microwave","'99.90244293"
"'15","'LINE","'B radio","'98.41258240"
"'15","'LINE","'C ultraviolet","'97.18929291"
"'15","'LINE","'D X-ray","'99.93840790"
"'15","'LINE","'38 The diagram shows a comet moving in an elliptical orbit around the Sun.","'99.81918335"
"'15","'LINE","'At which position is the comet moving with the greatest speed?","'99.95861816"
"'15","'LINE","'C","'93.29650879"
"'15","'LINE","'comet","'99.82164764"
"'15","'LINE","'X","'53.74290848"
"'15","'LINE","'A","'71.41735840"
"'15","'LINE","'Sun","'99.97542572"
"'15","'LINE","'D","'93.71069336"
"'15","'LINE","'B","'97.88102722"
"'15","'LINE","'39 Nuclear reactions in the Sun release large quantities of energy.","'99.95135498"
"'15","'LINE","'Which statement about this process is correct?","'99.98094177"
"'15","'LINE","'A","'99.91988373"
"'15","'LINE","'It involves the fission of helium to produce hydrogen.","'99.60115814"
"'15","'LINE","'B","'95.34360504"
"'15","'LINE","'It involves the fission of hydrogen to produce helium.","'99.70159912"
"'15","'LINE","'C","'96.14847565"
"'15","'LINE","'It involves the fusion of helium to produce hydrogen.","'99.63601685"
"'15","'LINE","'D","'99.94424438"
"'15","'LINE","'It involves the fusion of hydrogen to produce helium.","'99.78661346"
"'15","'LINE","'© UCLES 2024","'87.42590332"
"'15","'LINE","'0625/22/F/M/24","'99.26922607"
"'15","'LINE","'[Turn over","'99.72217560"
"'16","'LINE","'16","'99.95024872"
"'16","'LINE","'40 The table gives data about four planets in our Solar System.","'99.89846039"
"'16","'LINE","'Uranus","'99.87364197"
"'16","'LINE","'Earth","'99.95587921"
"'16","'LINE","'planet X","'98.19730377"
"'16","'LINE","'planet Y","'99.91595459"
"'16","'LINE","'mean surface","'99.96821594"
"'16","'LINE","'-195","'99.60305023"
"'16","'LINE","'15","'99.98606110"
"'16","'LINE","'-65","'99.52291107"
"'16","'LINE","'- -140","'94.99507904"
"'16","'LINE","'temperature/°C","'87.72064209"
"'16","'LINE","'What are planets X and Y?","'99.57717133"
"'16","'LINE","'planet X","'96.98217773"
"'16","'LINE","'planet Y","'99.89871216"
"'16","'LINE","'A","'99.81505585"
"'16","'LINE","'Mars","'99.93217468"
"'16","'LINE","'Saturn","'99.53111267"
"'16","'LINE","'B","'96.41465759"
"'16","'LINE","'Mars","'99.95040131"
"'16","'LINE","'Neptune","'99.65783691"
"'16","'LINE","'C","'95.44120789"
"'16","'LINE","'Mercury","'99.97946167"
"'16","'LINE","'Saturn","'99.81417084"
"'16","'LINE","'D","'99.94097900"
"'16","'LINE","'Mercury","'99.98102570"
"'16","'LINE","'Neptune","'99.65043640"
"'16","'LINE","'Permission to reproduce items where third-party owned material protected by copyright is included has been sought and cleared where possible. Every","'99.91135406"
"'16","'LINE","'reasonable effort has been made by the publisher (UCLES) to trace copyright holders, but if any items requiring clearance have unwittingly been included, the","'99.90946960"
"'16","'LINE","'publisher will be pleased to make amends at the earliest possible opportunity.","'99.88072968"
"'16","'LINE","'To avoid the issue of disclosure of answer-related information to candidates, all copyright acknowledgements are reproduced online in the Cambridge","'99.64822388"
"'16","'LINE","'Assessment International Education Copyright Acknowledgements Booklet. This is produced for each series of examinations and is freely available to download","'99.84734344"
"'16","'LINE","'at www.cambridgeinternational.org after the live examination series.","'97.45850372"
"'16","'LINE","'Cambridge Assessment International Education is part of Cambridge Assessment. Cambridge Assessment is the brand name of the University of Cambridge","'99.40756226"
"'16","'LINE","'Local Examinations Syndicate (UCLES), which is a department of the University of Cambridge.","'99.58367920"
"'16","'LINE","'© UCLES 2024","'91.29318237"
"'16","'LINE","'0625/22/F/M/24","'99.33287811"
